0,1,2,3,4
S.No,Discipline / Group,Materials or Products tested,"Component, parameter or characteristic tested / Specic Test Performed /Tests or type of testsperformed",Test Method Specification against which tests areperformed and / or thetechniques / equipmentused
Permanent Testing,,,,
1,ELECTRICAL-ENVIRONMENTAL TESTFACILITY,"Electrical, Electronic Products",Cold Test,IEC 60068-2-1
2,ELECTRICAL-ENVIRONMENTAL TESTFACILITY,"Environmental on Electrical, Electronic items",Change of Temperature,IEC 60068-2-14
3,ELECTRICAL-ENVIRONMENTAL TESTFACILITY,"Environmental on Electrical, Electronic items",Change of Temperature,IEC 60068-2-14
4,ELECTRICAL-ENVIRONMENTAL TESTFACILITY,"Environmental on Electrical, Electronic items",Damp Heat cyclic,IEC 60068-2-30
5,ELECTRICAL-ENVIRONMENTAL TESTFACILITY,"Environmental on Electrical, Electronic items",Damp Heat cyclic,IEC 60068-2-30
6,ELECTRICAL-ENVIRONMENTAL TESTFACILITY,"Environmental on Electrical, Electronic items",Damp Heat steady state,IEC 60068-2-78
7,ELECTRICAL-ENVIRONMENTAL TESTFACILITY,"Environmental on Electrical, Electronic items",Damp Heat steady state,IEC 60068-2-78:2012
8,ELECTRICAL-ENVIRONMENTAL TESTFACILITY,"Environmental on Electrical, Electronic items",Dry Heat,IEC 60068-2-2
9,ELECTRICAL- SAFETYTESTING FACILITY,Automatic and Semi-automatic Laboratory Equipment for Analysis and Other Purposes,Biohazardous substances,"IEC 61010-2-081:2019, BS ENIEC 61010-2-081:2020, EN IEC61010-2-081:2020, UL61010-2-081:2019 (R2023),CSA C22.2 NO.61010-2-081:19, IS 17724 (Part 3) (Clause 13.101)"
10,ELECTRICAL- SAFETYTESTING FACILITY,Automatic and Semi-automatic Laboratory Equipment for Analysis and Other Purposes,Marking and Documentation,"IEC 61010-2-081:2019, BS ENIEC 61010-2-081:2020, EN IEC61010-2-081:2020, UL61010-2-081:2019 (R2023),CSA C22.2 NO.61010-2-081:19, IS 17724 (Part 3) (Clause 5)"
11,ELECTRICAL- SAFETYTESTING FACILITY,Automatic and Semi-automatic Laboratory Equipment for Analysis and Other Purposes,The AC voltage test,"IEC 61010-2-081:2019, BS ENIEC 61010-2-081:2020, EN IEC61010-2-081:2020, UL61010-2-081:2019 (R2023),CSA C22.2 NO.61010-2-081:19, IS 17724 (Part 3) (Clause 6.8.3.1)"
12,ELECTRICAL- SAFETYTESTING FACILITY,Automatic and Semi-automatic Laboratory Equipment for Analysis and Other Purposes,Exception-Inspection of Warning Marking,"IEC 61010-2-081:2019, BS ENIEC 61010-2-081:2020, EN IEC61010-2-081:2020, UL61010-2-081:2019 (R2023),CSA C22.2 NO.61010-2-081:19, IS 17724 (Part 3) (Clause 7.3.2)"
13,ELECTRICAL- SAFETYTESTING FACILITY,Automatic and Semi-automatic Laboratory Equipment for Analysis and Other Purposes,General - Safety complianceduring servicing,"IEC 61010-2-081:2019, BS ENIEC 61010-2-081:2020, EN IEC61010-2-081:2020, UL61010-2-081:2019 (R2023),CSA C22.2 NO.61010-2-081:19, IS 17724 (Part 3) (Clause 15.1)"
