0,1,2,3,4
S.No,Discipline / Group,Materials or Products tested,"Component, parameter or characteristic tested / Specic Test Performed /Tests or type of testsperformed",Test Method Specification against which tests areperformed and / or thetechniques / equipmentused
Permanent Testing,,,,
1,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Infusion Pumps and Controllers,Hazardous Situations andfault conditions,Cl.201.13 of IEC60601-2-24: 2012
2,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Pulse Oximeter equipment,Classication of MEEQUIPMENT and MESYSTEMS,Cl.201.6 of ISO80601-2-61: 2017
3,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Pulse Oximeter equipment,Accuracy of controls andinstruments andprotection againsthazardous outputs,Cl.201.12 of ISO80601-2-61: 2017
4,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Pulse Oximeter equipment,General Requirements,Cl.201.4 of ISO80601-2-61:2017
5,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Pulse Oximeter equipment,General requirements fortesting ME EQUIPMENT,Cl.201.5 of ISO80601-2-61:2017
6,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Pulse Oximeter equipment,Protection againstelectrical HAZARDS from ME EQUIPMENT,Cl.201.8 of ISO80601-2-61:2017
7,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Pulse Oximeter equipment,Protection against MECAHNICAL HAZARDS of ME EQUIPMENT and MESYSTEMS,Cl.201.9 of ISO80601-2-61: 2017
8,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Basic Safety and Essential Performance,Alarm Systems,Cl.12.3 IS 13450 (Part 1):2018; IEC60601-1:2012
9,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Basic Safety and Essential Performance of Medical Electrical Equipment,Compatibility withsubstances used with the ME EQUIPMENT,Cl.11.6.8 of IEC60601-1:2005+AMD1:2012+AMD2:2020
10,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Basic Safety and Essential Performance of Medical Electrical Equipment,Failure of Temperaturelimiting devices,Cl.13.2.5 of IS 13450 (Part 1): 2018; IEC60601-1:2012
11,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Basic Safety and Essential Performance of Medical Electrical Equipment,Instability in transport Position,Cl.9.4.3.1 of IEC60601-1:2005+AMD1:2012+AMD2:2020
12,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Basic Safety and Essential Performance of Medical Electrical Equipment,ME EQUIPMENT and MESYSTEMS intended for usein conjunction withammable agents,Cl.11.5 of IEC60601-1:2005+AMD1:2012+AMD2:2020
13,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Basic Safety and Essential Performance of Medical Electrical Equipment,Separation of Parts,Cl.8.5 IEC 60601-1:2005+AMD1:2012+AMD2:2020
14,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Basic Safety and Essential Performance of Medical Electrical Equipment,Accidental Selection ofexcessive output values,Cl.12.4.3 IEC60601-1:2005+AMD1:2012+AMD2:2020
15,ELECTRONICS-MEDICAL ELECTRICALEQUIPMENT,Basic Safety and Essential Performance of Medical Electrical Equipment,Accidental Selection ofexcessive output values,Cl.12.4.3 of IS 13450 (Part 1): 2018;IEC60601-1:2012
